Bi-Mutual,Cascade,Clique,FBL,FFL,Fan-In,Fan-Out,Mutual-Cascade,Mutual-In,Mutual-Out,Regulated-Mutual,Regulating-Mutual,Semi-Clique,graph_id
1,6658,0,9,355,3882,244355,1,23,1134,0,3,0,875
0,7032,0,3,566,3283,244928,0,4,332,0,13,0,881
0,7178,0,1,825,2863,245027,0,0,0,0,0,0,876
0,6845,0,2,757,2821,244548,3,5,520,2,11,0,873
0,6095,0,3,534,3555,243926,2,19,1336,0,27,0,880
0,6409,0,2,581,3401,244231,0,16,904,0,68,0,877
0,7074,0,6,868,3060,244984,0,0,0,0,0,0,886
3,5346,0,2,552,3450,243148,4,9,1843,0,151,0,883
0,6697,0,2,649,3068,244428,0,16,748,1,13,0,867
0,6348,0,1,699,3531,243967,2,16,1161,1,11,0,888
0,6948,0,2,524,3603,244664,0,1,467,1,98,0,885
0,6745,0,3,430,3086,244868,0,2,520,0,17,0,879
0,6717,0,3,641,2961,244165,2,7,932,0,56,0,878
2,5516,0,1,483,3180,243524,1,8,1652,0,95,0,887
0,5615,0,3,531,2935,244830,1,9,487,1,1,0,884
0,6695,0,2,585,3441,244533,1,12,636,1,48,0,889
0,6487,0,3,541,3649,244210,4,17,1021,0,38,0,890
0,7361,0,4,563,3686,244964,0,7,325,0,0,0,908
0,6871,0,3,688,3529,244489,0,14,616,1,29,0,923
0,6602,0,2,653,2820,244351,0,11,840,0,4,0,949
0,5840,0,1,590,3408,243551,0,22,1382,1,163,1,942
0,6565,0,5,513,3630,244220,2,16,1070,1,23,0,948
0,7452,0,4,517,3374,245249,0,11,85,1,0,0,961
0,6818,0,1,564,3303,244764,0,7,437,1,43,0,992
0,6966,0,5,638,3538,244638,1,11,572,1,1,0,967
0,6243,0,2,689,2892,244269,4,8,853,1,18,0,976
1,5827,0,4,560,3300,243534,2,8,1596,1,78,1,986
2,5985,0,6,470,3637,243763,3,9,1480,0,67,0,945
0,7006,0,4,552,3309,244844,1,12,447,0,4,0,996
0,6284,0,2,544,3260,244121,1,21,1089,3,47,0,943
0,7375,0,5,562,3690,244998,0,19,288,0,2,0,924
0,7215,0,3,657,3548,244898,1,2,293,1,1,0,928
1,6048,0,0,503,3701,243662,1,9,1613,0,36,0,982
0,6483,0,3,859,2831,243887,0,12,923,3,90,0,891
0,7082,0,6,793,3241,244828,0,17,210,1,10,0,896
0,6776,0,1,501,3322,244700,0,15,634,3,7,0,983
0,6809,0,2,728,3385,244571,2,12,527,0,12,0,968
0,6845,0,1,740,3465,244545,3,11,541,1,21,0,893
0,6733,0,4,805,3173,244457,2,9,516,0,36,0,895
0,7292,0,3,766,3362,244896,0,9,188,0,1,0,921
1,6151,0,1,535,3419,244033,2,24,1190,1,45,0,966
0,6357,0,5,693,3256,244113,1,6,980,1,32,0,894
0,6631,0,9,527,3639,244384,0,8,863,0,39,0,911
0,7404,0,2,691,3506,245161,0,0,0,0,0,0,892
0,7563,0,5,663,3619,245189,0,0,0,0,0,0,926
2,5854,0,0,575,3578,243451,2,15,1716,0,52,1,898
0,6811,0,2,749,2982,244795,0,3,300,0,4,0,900
0,7043,0,2,787,3055,244964,0,4,101,0,0,0,897
2,6293,0,4,699,3506,243993,1,33,1121,2,17,0,918
0,6718,0,5,531,3659,244483,1,9,824,1,6,0,909
0,7231,0,5,613,3374,245185,0,10,51,3,0,0,930
0,5756,1,1,573,3312,243410,1,10,1303,0,281,0,919
1,5811,0,1,516,3575,243464,0,31,1773,0,48,1,938
2,5811,0,2,484,3674,243420,0,6,1752,0,96,1,904
3,4958,0,4,494,3061,242901,2,12,2132,0,159,1,952
0,6388,0,2,624,3452,244261,3,10,900,0,32,0,959
1,5815,0,4,656,3444,243558,2,35,1582,1,26,0,910
0,7020,0,2,653,3464,244699,1,7,463,0,18,0,899
3,4874,0,0,413,3355,243100,2,11,2136,0,98,1,901
0,7199,0,4,530,3524,245322,0,0,0,0,0,0,915
2,6391,0,2,541,3527,243987,0,17,1156,2,82,0,936
0,7339,0,3,594,3475,244956,0,1,299,1,1,0,956
0,6596,0,2,664,3536,244344,1,8,801,0,21,0,922
0,6161,0,2,639,2858,244688,1,8,524,0,0,0,917
2,6790,0,2,442,3721,244593,1,18,734,0,40,0,933
2,6075,0,3,775,3156,243879,1,8,991,0,101,1,925
1,6186,0,0,568,2906,243803,0,3,1115,1,182,0,939
0,7251,0,9,499,3700,244912,0,3,382,0,32,0,902
0,6721,0,3,795,3390,244390,0,7,639,2,13,0,920
2,6341,0,2,482,3529,244190,0,13,1086,0,46,0,932
0,6378,0,0,570,3277,244287,2,5,846,1,73,0,946
1,6230,0,6,494,3475,243943,2,22,1267,1,72,0,940
0,7226,0,4,630,3537,244918,1,2,300,1,1,0,951
1,6521,0,0,525,3552,244252,0,10,1032,0,21,0,971
1,5897,0,2,634,3150,243835,1,9,1249,0,65,1,960
0,7078,0,1,501,3630,244666,1,4,682,0,1,0,979
0,6485,0,1,455,3696,244154,2,11,1144,1,48,0,916
1,5937,0,1,697,2824,243731,2,9,1387,0,17,0,906
0,6928,0,3,624,3422,244642,1,6,513,0,36,0,954
0,6805,0,3,583,3523,244758,3,7,504,0,2,0,950
1,5659,0,2,377,3301,243873,2,10,1433,0,82,1,912
0,7403,0,3,560,2972,245133,0,5,157,0,1,0,929
0,6685,0,1,526,3456,244295,0,19,948,1,41,0,903
0,6840,0,4,463,3661,244534,1,8,750,0,58,0,913
0,6443,0,1,635,3245,244371,2,7,756,0,44,0,941
0,7555,0,2,663,3596,245189,0,0,0,0,0,0,927
0,5802,0,1,643,3131,244331,1,8,657,0,110,0,975
0,6823,0,4,684,3447,244517,0,10,622,1,14,0,970
0,6480,0,4,763,2901,244214,0,9,853,0,11,0,905
0,7470,0,5,607,3536,245245,0,0,0,0,0,0,931
0,6456,0,3,576,2922,244317,1,6,872,0,43,0,914
0,6003,0,1,617,3308,243848,1,5,1196,0,94,1,988
1,6031,0,3,505,3414,243860,1,18,1425,2,29,0,987
1,6034,0,1,585,3580,243698,3,5,1389,0,87,1,995
0,6142,0,3,735,3374,243715,1,17,1339,0,29,2,947
1,6136,0,2,821,3367,243850,2,23,1104,0,37,0,973
0,6989,0,4,541,3372,244836,1,12,467,1,3,0,937
1,6638,0,4,644,3536,244333,0,8,810,0,32,0,999
0,7298,0,4,758,3352,245084,0,4,10,0,0,0,958
0,6942,0,0,658,3321,244827,0,9,339,0,14,0,955
1,6114,0,1,518,3305,244031,0,12,1224,0,39,0,935
0,6555,0,1,889,3358,244165,0,14,760,0,19,0,964
0,6192,0,3,737,3175,244203,2,5,782,0,64,0,984
0,6302,0,1,528,3192,244067,5,19,1202,0,25,0,907
0,5984,0,0,606,3005,243940,2,7,1072,0,116,0,944
0,6847,0,3,651,3479,244464,0,16,668,3,33,0,990
0,6799,0,1,599,3524,244420,4,21,800,1,14,0,994
1,6682,0,3,456,3194,244687,0,12,694,0,7,0,953
0,6799,0,2,456,3191,244663,0,14,719,0,7,0,963
0,6318,0,0,622,3420,244068,2,19,950,0,104,1,974
1,5975,0,2,753,3136,243898,3,8,897,0,150,0,969
0,6835,0,1,673,3502,244548,3,2,567,0,33,0,934
1,5745,0,3,571,3275,243788,3,20,1367,0,61,0,957
1,5406,0,1,592,2909,243927,0,13,1256,0,38,0,978
0,6958,0,2,577,3570,244697,0,16,576,0,1,0,989
1,6024,0,4,702,3478,243704,2,13,1416,1,13,0,972
0,7018,0,4,600,3656,244621,1,2,570,0,30,0,997
1,6015,0,5,819,3226,243691,1,2,1114,0,113,0,998
4,5110,0,1,800,3127,242875,4,10,2049,0,60,0,977
2,5909,0,3,467,3128,243940,1,10,1170,0,135,1,981
2,6272,0,5,510,3538,244133,1,31,1082,2,60,1,980
2,6085,0,2,647,2903,243910,1,11,1270,0,11,0,965
0,6724,0,1,654,2999,244585,0,10,555,0,29,0,993
0,6458,0,0,635,2920,244293,1,6,911,0,6,0,962
3,6011,0,4,477,3577,243793,1,2,1556,0,11,0,991
1,6625,0,5,493,3333,244377,2,9,927,0,26,0,985
