assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
-0.1468,-0.0621,-0.1142,-0.0503,0.0222,0.0424,4.8121,4.537,3.8815,0.0011965,12,11,4841,2012,398
-0.0501,-0.003,-0.0136,-0.0065,0.028,0.0446,4.8161,4.6124,4.0654,0.0011974,15,12,4845,2012,407
-0.1659,-0.0778,-0.1136,-0.0637,0.0178,0.0339,4.8121,4.717,3.8811,0.0011965,14,12,4841,2012,406
-0.083,-0.0388,-0.0774,-0.0522,0.0258,0.0512,4.8171,4.5879,3.8727,0.0011977,13,12,4846,2012,412
-0.1899,-0.059,-0.1215,-0.0237,0.0214,0.0414,4.8111,4.3223,3.8807,0.0011962,13,11,4840,2012,416
-0.0877,-0.0346,-0.0171,-0.0137,0.0255,0.0488,4.8191,4.5696,3.9217,0.0011982,14,10,4848,2012,411
0.0045,-0.0143,0.0783,0.0033,0.0283,0.0513,4.8131,4.8239,3.9876,0.0011967,15,10,4842,2012,399
-0.1018,-0.0317,-0.0863,-0.0305,0.0208,0.0398,4.8241,4.3681,3.9726,0.0011994,13,11,4853,2012,425
-0.0836,-0.0212,-0.0914,-0.0113,0.0278,0.0494,4.8211,4.4552,4.0027,0.0011987,13,13,4850,2012,427
-0.0807,-0.0374,-0.028,-0.0032,0.023,0.0431,4.8111,4.428,3.8851,0.0011962,11,11,4840,2012,417
-0.1261,-0.0487,-0.0665,-0.0316,0.0218,0.0416,4.8221,4.379,3.9798,0.0011989,11,12,4851,2012,422
0.0238,0.0014,-0.0026,-0.0056,0.0315,0.0587,4.8181,4.7601,3.9552,0.0011979,13,11,4847,2012,408
0.0006,-0.0055,0.0534,0.0007,0.0283,0.0511,4.827,4.5073,4.0604,0.0012002,13,13,4856,2012,420
-0.1052,-0.0376,-0.1426,-0.0514,0.0265,0.0486,4.8211,4.5331,3.9504,0.0011987,13,10,4850,2012,447
-0.1623,-0.0583,-0.1265,-0.0565,0.0223,0.044,4.8151,4.5118,3.8763,0.0011972,15,10,4844,2012,430
-0.0162,-0.0186,-0.0587,-0.0122,0.0263,0.0494,4.8131,4.5676,3.9809,0.0011967,11,12,4842,2012,415
-0.0779,-0.0219,-0.0826,-0.001,0.0276,0.0497,4.8191,4.2763,3.9269,0.0011982,11,11,4848,2012,413
-0.0318,-0.0279,0.0044,-0.0005,0.0231,0.0445,4.8131,4.5859,4.0117,0.0011967,13,10,4842,2012,436
0.0276,-0.0028,0.0225,0.0085,0.0286,0.0534,4.8231,4.52,4.0164,0.0011992,13,13,4852,2012,434
-0.1438,-0.037,-0.1427,-0.0331,0.0256,0.0497,4.8091,4.429,3.8818,0.0011957,13,10,4838,2012,423
-0.1038,-0.0467,-0.1533,-0.0596,0.0228,0.0452,4.8131,4.4598,3.8839,0.0011967,11,12,4842,2012,424
-0.1029,-0.0296,-0.0911,-0.0359,0.0269,0.0517,4.8171,4.6219,3.9164,0.0011977,14,11,4846,2012,446
-0.1717,-0.067,-0.0244,-0.014,0.0207,0.0401,4.8161,4.3734,3.9156,0.0011974,12,11,4845,2012,433
-0.0392,-0.0243,-0.0376,-0.0295,0.0239,0.0449,4.827,4.4554,3.9771,0.0012002,12,12,4856,2012,429
-0.1445,-0.0463,-0.1288,-0.0304,0.0218,0.0428,4.8111,4.5205,3.817,0.0011962,14,10,4840,2012,431
-0.1821,-0.0615,-0.1269,-0.048,0.0222,0.043,4.8151,4.4519,3.8783,0.0011972,12,10,4844,2012,428
-0.1863,-0.071,-0.1314,-0.0466,0.0202,0.0401,4.8121,4.4039,3.8335,0.0011965,12,9,4841,2012,437
-0.1522,-0.0441,-0.1207,-0.0354,0.0272,0.05,4.8201,4.4335,3.9113,0.0011984,11,11,4849,2012,452
-0.1744,-0.0608,-0.1188,-0.0381,0.0217,0.0421,4.8181,4.4144,3.8763,0.0011979,11,10,4847,2012,426
-0.1251,-0.0354,-0.0499,-0.0158,0.0235,0.0424,4.825,4.4087,4.0298,0.0011997,11,13,4854,2012,440
-0.1326,-0.0484,-0.125,-0.046,0.0205,0.0382,4.8181,4.5146,3.9001,0.0011979,13,11,4847,2012,418
-0.0683,-0.0258,-0.0054,-0.0098,0.0256,0.0477,4.8191,4.4524,3.967,0.0011982,12,12,4848,2012,419
-0.0985,-0.048,0.0351,-0.0152,0.0212,0.0409,4.8211,4.4449,3.9432,0.0011987,14,10,4850,2012,432
-0.1872,-0.0558,-0.0739,-0.0187,0.0195,0.0376,4.8161,4.5444,3.9056,0.0011974,14,12,4845,2012,438
-0.1408,-0.0437,-0.0344,-0.0228,0.0248,0.0487,4.8101,4.4589,3.9014,0.001196,12,11,4839,2012,435
-0.0978,-0.0347,0.0222,0.0023,0.0249,0.0463,4.8191,4.4014,3.9606,0.0011982,13,11,4848,2012,455
-0.0704,-0.0276,-0.0816,-0.0367,0.0231,0.0423,4.8191,4.5332,3.9306,0.0011982,11,11,4848,2012,439
-0.0806,-0.0177,0.0146,0.0106,0.0278,0.0495,4.8211,4.4004,4.0283,0.0011987,11,12,4850,2012,441
-0.0783,-0.0243,-0.0824,-0.0244,0.0236,0.0454,4.8201,4.5387,3.9702,0.0011984,14,11,4849,2012,442
-0.1998,-0.0737,-0.087,-0.024,0.0195,0.0362,4.8191,4.3033,3.8608,0.0011982,13,10,4848,2012,451
-0.1763,-0.0453,-0.1147,-0.0246,0.0225,0.0419,4.8131,4.4067,3.8634,0.0011967,13,13,4842,2012,410
-0.1597,-0.0559,-0.1915,-0.0733,0.0221,0.0436,4.8141,4.5252,3.8593,0.0011969,13,11,4843,2012,444
-0.0962,-0.0181,-0.1182,-0.0339,0.0255,0.0455,4.8191,4.5111,3.9154,0.0011982,13,11,4848,2012,462
-0.0458,-0.0234,-0.021,-0.0158,0.0235,0.0444,4.8131,4.659,3.9546,0.0011967,14,12,4842,2012,448
-0.0772,-0.03,-0.012,-0.0262,0.0238,0.0459,4.8201,4.6946,3.92,0.0011984,16,11,4849,2012,445
-0.0694,-0.0322,-0.0187,-0.005,0.023,0.0417,4.825,4.6169,4.0442,0.0011997,14,13,4854,2012,443
-0.1649,-0.0591,-0.0963,-0.0287,0.021,0.041,4.8151,4.488,3.912,0.0011972,16,11,4844,2012,468
-0.1729,-0.0625,-0.0221,-0.0049,0.0217,0.038,4.8181,4.4425,3.9228,0.0011979,12,13,4847,2012,453
-0.1338,-0.0433,-0.1608,-0.0513,0.0243,0.0457,4.8111,4.4618,3.8621,0.0011962,12,11,4840,2012,421
-0.038,-0.0223,0.0433,0.0049,0.0246,0.0453,4.8181,4.5169,3.9782,0.0011979,12,12,4847,2012,457
-0.0621,-0.0196,-0.0897,-0.0215,0.0266,0.0507,4.8141,4.5918,3.9407,0.0011969,12,11,4843,2012,464
0.0034,-0.0194,0.0069,-0.0034,0.0244,0.0454,4.8161,4.3816,4.0294,0.0011974,14,12,4845,2012,454
-0.0889,-0.0176,0.0034,0.0075,0.0241,0.0458,4.8072,4.65,3.8788,0.0011952,12,10,4836,2012,450
-0.0248,-0.0169,-0.0432,-0.0094,0.0248,0.0425,4.8171,4.5169,3.98,0.0011977,13,10,4846,2012,456
-0.0917,-0.0359,-0.0441,-0.0061,0.0199,0.0374,4.8141,4.6922,3.9523,0.0011969,14,12,4843,2012,472
-0.1258,-0.0491,-0.0973,-0.0386,0.0271,0.0489,4.8141,4.5246,3.9271,0.0011969,13,11,4843,2012,475
0.0044,-0.0284,0.0107,-0.0025,0.0246,0.0439,4.8171,4.7381,3.9864,0.0011977,12,10,4846,2012,459
-0.0131,-0.0241,-0.0243,-0.0321,0.0268,0.0498,4.8141,4.6462,3.8988,0.0011969,12,11,4843,2012,479
-0.1239,-0.0408,-0.102,-0.0345,0.0243,0.0437,4.8141,4.4423,3.8976,0.0011969,11,11,4843,2012,463
-0.1096,-0.0542,-0.0888,-0.0428,0.0199,0.038,4.8201,4.6431,3.9358,0.0011984,13,11,4849,2012,466
-0.1058,-0.0365,-0.1356,-0.0402,0.0224,0.0413,4.8161,4.3989,3.8836,0.0011974,12,11,4845,2012,469
0.022,-0.0003,-0.0256,0.0061,0.0274,0.0502,4.8211,4.504,3.982,0.0011987,13,13,4850,2012,458
-0.1643,-0.0588,-0.1005,-0.038,0.02,0.038,4.8151,4.438,3.9447,0.0011972,11,12,4844,2012,473
-0.1484,-0.0596,-0.0906,-0.0418,0.0195,0.0385,4.8161,4.632,3.9003,0.0011974,12,11,4845,2012,465
0.017,-0.0086,-0.0843,-0.0352,0.0303,0.0551,4.8091,4.5955,3.9419,0.0011957,12,11,4838,2012,461
-0.0667,-0.0256,-0.0319,-0.0211,0.0248,0.0484,4.8151,4.5498,3.9131,0.0011972,15,12,4844,2012,449
-0.0619,-0.0217,-0.1202,-0.0304,0.0261,0.0498,4.8141,4.3398,3.9184,0.0011969,12,10,4843,2012,476
-0.1266,-0.0552,-0.0308,-0.0139,0.0223,0.0421,4.8082,4.5047,3.9287,0.0011955,12,10,4837,2012,478
-0.0734,-0.0371,-0.0628,-0.0367,0.0257,0.0498,4.8151,4.6261,3.8966,0.0011972,13,10,4844,2012,485
-0.1234,-0.0534,-0.1671,-0.0653,0.0208,0.0406,4.8191,4.6569,3.8856,0.0011982,15,11,4848,2012,487
-0.0627,-0.0229,-0.0479,-0.0171,0.024,0.0458,4.8111,4.4888,3.9473,0.0011962,13,11,4840,2012,481
0.0188,0.0067,-0.0526,0.0062,0.0268,0.0484,4.8161,4.5498,3.9337,0.0011974,12,12,4845,2012,474
0.0001,-0.0029,-0.023,-0.0165,0.026,0.0488,4.8161,4.8228,3.9535,0.0011974,14,10,4845,2012,471
-0.0869,-0.0353,-0.0155,-0.0073,0.0241,0.0464,4.825,4.6137,3.9506,0.0011997,13,13,4854,2012,470
0.018,-0.009,-0.0789,-0.0329,0.0248,0.0469,4.8131,4.6604,3.995,0.0011967,15,13,4842,2012,467
-0.0551,-0.0166,-0.0023,-0.0043,0.0275,0.05,4.8171,4.5968,3.8947,0.0011977,13,10,4846,2012,488
-0.0929,-0.0234,-0.0142,0.0042,0.0262,0.0477,4.8151,4.6715,3.9117,0.0011972,12,12,4844,2012,460
-0.1572,-0.0579,-0.1404,-0.0397,0.0227,0.041,4.8181,4.4709,3.8801,0.0011979,11,10,4847,2012,490
-0.1704,-0.0474,0.0106,0.0001,0.0235,0.0441,4.8111,4.3912,3.8649,0.0011962,12,10,4840,2012,500
-0.1385,-0.0462,-0.0748,-0.0185,0.0198,0.0364,4.8171,4.5531,3.9389,0.0011977,12,11,4846,2012,486
-0.0223,-0.0137,-0.0581,-0.0212,0.0245,0.0465,4.8141,4.6044,3.9607,0.0011969,12,11,4843,2012,491
-0.1077,-0.0375,-0.1149,-0.0287,0.0246,0.0446,4.8161,4.5211,3.945,0.0011974,11,11,4845,2012,498
-0.1709,-0.0574,-0.1091,-0.0313,0.0218,0.0428,4.8151,4.3842,3.8984,0.0011972,12,10,4844,2012,493
-0.1548,-0.0655,-0.0617,-0.0293,0.0202,0.0398,4.8211,4.395,3.949,0.0011987,12,11,4850,2012,484
-0.1041,-0.0367,-0.0678,-0.0149,0.0244,0.0468,4.8151,4.4876,3.9603,0.0011972,12,13,4844,2012,496
-0.0256,-0.01,0.0169,0.0009,0.0278,0.0514,4.8201,4.493,3.9273,0.0011984,13,12,4849,2012,502
-0.1673,-0.0656,-0.1385,-0.043,0.0204,0.0392,4.8161,4.3247,3.9214,0.0011974,11,12,4845,2012,501
0.0356,-0.0069,0.1434,0.0394,0.0237,0.0428,4.8231,4.6719,3.9914,0.0011992,13,11,4852,2012,492
-0.0439,-0.0315,-0.0748,-0.0376,0.0294,0.0575,4.8201,4.6362,3.8806,0.0011984,12,10,4849,2012,483
-0.1286,-0.0368,-0.1286,-0.0265,0.0237,0.0458,4.8241,4.4182,3.9203,0.0011994,12,11,4853,2012,489
-0.0691,-0.0206,-0.0983,-0.0386,0.0252,0.0497,4.8181,4.5621,3.8942,0.0011979,12,10,4847,2012,495
-0.1458,-0.0606,-0.1056,-0.0262,0.0212,0.0407,4.8141,4.493,3.8848,0.0011969,13,11,4843,2012,497
-0.1599,-0.0546,-0.1327,-0.0599,0.0249,0.0457,4.8151,4.741,3.8893,0.0011972,16,10,4844,2012,499
-0.0847,-0.0408,0.0002,-0.0043,0.0214,0.0407,4.8121,4.5902,3.9191,0.0011965,16,10,4841,2012,477
-0.0601,-0.0255,-0.1583,-0.0633,0.0274,0.0511,4.8181,4.6033,3.954,0.0011979,12,11,4847,2012,506
-0.0252,-0.0239,-0.0997,-0.0427,0.0244,0.0457,4.826,4.5708,4.021,0.0011999,11,10,4855,2012,494
-0.0809,-0.0208,-0.0439,-0.0121,0.0266,0.0463,4.8121,4.4995,3.8691,0.0011965,12,11,4841,2012,480
-0.1275,-0.038,-0.0236,0.0021,0.0265,0.0514,4.8121,4.3968,3.9078,0.0011965,13,11,4841,2012,505
-0.1103,-0.0433,-0.072,-0.0344,0.0233,0.0452,4.8131,4.5042,3.9021,0.0011967,13,11,4842,2012,504
0.0284,0.0014,0.017,0.0108,0.0276,0.0482,4.8121,4.6802,4.0507,0.0011965,13,11,4841,2012,503
-0.0801,-0.0328,-0.0219,-0.0087,0.0264,0.0501,4.8221,4.5889,3.9606,0.0011989,12,12,4851,2012,507
0.0092,-0.0033,0.0744,0.0111,0.0261,0.0478,4.8211,4.5713,4.0271,0.0011987,15,13,4850,2012,508
-0.122,-0.0293,-0.1396,-0.0454,0.0232,0.0458,4.8171,4.4787,3.8834,0.0011977,12,11,4846,2012,509
-0.062,-0.0343,-0.0444,-0.009,0.0243,0.0471,4.8131,4.5037,3.9359,0.0011967,13,10,4842,2012,512
-0.1519,-0.0566,-0.1178,-0.0475,0.0208,0.0414,4.8171,4.4341,3.9107,0.0011977,12,12,4846,2012,511
-0.1488,-0.0501,-0.1577,-0.0433,0.0254,0.0499,4.8101,4.3175,3.8307,0.001196,11,11,4839,2012,510
-0.0691,-0.0294,-0.0785,-0.0321,0.0245,0.0472,4.8211,4.468,3.9242,0.0011987,12,11,4850,2012,624
-0.0806,-0.019,-0.0855,-0.0203,0.0276,0.0498,4.8121,4.5638,3.9217,0.0011965,12,13,4841,2012,513
-0.1347,-0.0539,-0.033,-0.0239,0.0264,0.0511,4.8111,4.4572,3.9133,0.0011962,12,11,4840,2012,514
-0.0869,-0.0329,0.0075,0.0002,0.025,0.0464,4.8151,4.4904,3.9183,0.0011972,12,11,4844,2012,540
-0.0496,-0.0259,-0.0094,0.0029,0.0216,0.0398,4.8201,4.4394,4.0608,0.0011984,11,11,4849,2012,516
-0.0885,-0.0229,-0.1044,-0.0351,0.027,0.0514,4.8171,4.4789,3.9291,0.0011977,13,12,4846,2012,518
-0.0806,-0.0335,0.019,0.0113,0.023,0.0421,4.825,4.5145,4.0105,0.0011997,13,11,4854,2012,520
-0.1305,-0.0472,-0.0461,-0.0041,0.0218,0.0421,4.8151,4.3261,3.9066,0.0011972,10,13,4844,2012,524
-0.1152,-0.0471,-0.0812,-0.0377,0.0236,0.0452,4.8091,4.4377,3.9185,0.0011957,12,10,4838,2012,519
-0.1708,-0.0646,-0.1193,-0.0372,0.0253,0.0476,4.8111,4.4418,3.9062,0.0011962,11,11,4840,2012,515
-0.1353,-0.0525,-0.0844,-0.028,0.0225,0.0424,4.8111,4.5153,3.9187,0.0011962,11,11,4840,2012,521
-0.1372,-0.0574,-0.1234,-0.0443,0.0203,0.0387,4.8191,4.4012,3.8852,0.0011982,12,11,4848,2012,522
-0.1428,-0.0452,-0.1265,-0.0355,0.0269,0.0505,4.8141,4.6167,3.8844,0.0011969,13,13,4843,2012,526
-0.1683,-0.0534,-0.0432,-0.0125,0.0193,0.0374,4.8171,4.5911,3.9121,0.0011977,17,12,4846,2012,525
0.0087,-0.01,-0.0002,0.006,0.0268,0.0489,4.8101,4.4457,3.93,0.001196,13,10,4839,2012,530
-0.1021,-0.0332,-0.1229,-0.0215,0.0251,0.0424,4.8101,4.491,3.9644,0.001196,13,11,4839,2012,535
-0.0458,-0.0263,-0.0146,-0.0141,0.0229,0.0415,4.8121,4.6468,3.9087,0.0011965,14,10,4841,2012,528
-0.1369,-0.0416,-0.1338,-0.037,0.0253,0.0496,4.8111,4.6225,3.901,0.0011962,13,11,4840,2012,517
-0.0949,-0.0416,-0.0771,-0.023,0.0273,0.0488,4.8091,4.8354,3.9016,0.0011957,14,11,4838,2012,527
-0.0828,-0.0274,-0.0254,-0.0082,0.0255,0.0464,4.8141,4.8313,3.9303,0.0011969,15,12,4843,2012,531
-0.1766,-0.0591,-0.133,-0.0542,0.026,0.0508,4.8111,4.3277,3.8785,0.0011962,11,11,4840,2012,537
-0.1058,-0.0334,-0.0706,-0.0138,0.0285,0.0529,4.8191,4.4938,3.9262,0.0011982,12,11,4848,2012,539
-0.0162,-0.0037,-0.0261,-0.0094,0.0228,0.0425,4.829,4.6841,3.9757,0.0012007,16,11,4858,2012,529
-0.113,-0.0529,-0.127,-0.046,0.0226,0.0432,4.8101,4.4748,3.9418,0.001196,12,11,4839,2012,523
-0.2338,-0.0875,-0.1609,-0.0673,0.0156,0.0309,4.8121,4.4389,3.8438,0.0011965,12,11,4841,2012,533
-0.0214,-0.0177,0.0393,0.0145,0.0256,0.0473,4.8171,4.7457,3.9638,0.0011977,13,10,4846,2012,532
-0.152,-0.0602,-0.1011,-0.0389,0.0218,0.0418,4.8111,4.4749,3.9405,0.0011962,12,11,4840,2012,545
-0.0668,-0.0223,-0.105,-0.0178,0.0248,0.0463,4.8191,4.2883,3.924,0.0011982,11,12,4848,2012,549
-0.0837,-0.0322,-0.074,-0.0137,0.0234,0.0447,4.8221,4.4484,3.9584,0.0011989,12,13,4851,2012,534
-0.1069,-0.0416,-0.0917,-0.0433,0.0243,0.0433,4.8201,4.6633,3.9394,0.0011984,14,12,4849,2012,552
-0.0367,-0.018,0.0796,0.0183,0.0221,0.0393,4.825,4.524,4.0693,0.0011997,12,12,4854,2012,542
-0.1832,-0.0559,-0.0963,-0.0296,0.0229,0.0441,4.8131,4.3213,3.8715,0.0011967,11,14,4842,2012,538
-0.0813,-0.0317,-0.0326,-0.01,0.022,0.0416,4.8082,4.7218,3.8869,0.0011955,14,10,4837,2012,541
-0.0639,-0.0351,-0.0961,-0.0404,0.0256,0.0491,4.8111,4.6092,3.8938,0.0011962,12,11,4840,2012,536
-0.0579,-0.0123,-0.068,-0.0066,0.0231,0.044,4.8191,4.8131,3.9666,0.0011982,15,11,4848,2012,544
-0.1375,-0.0581,-0.0901,-0.0335,0.025,0.0495,4.8231,4.3303,3.9684,0.0011992,13,12,4852,2012,546
-0.1353,-0.0615,-0.0199,-0.009,0.0224,0.0416,4.8211,4.4598,3.9642,0.0011987,14,11,4850,2012,555
-0.0349,-0.0066,-0.0714,-0.0092,0.0317,0.058,4.8171,4.6409,3.981,0.0011977,13,12,4846,2012,548
-0.1689,-0.0556,-0.1123,-0.0294,0.0208,0.0412,4.8201,4.413,3.9344,0.0011984,11,13,4849,2012,551
-0.1441,-0.0618,-0.1193,-0.0486,0.021,0.0392,4.8161,4.603,3.9229,0.0011974,14,11,4845,2012,547
-0.1873,-0.0528,-0.0698,-0.0191,0.0221,0.0431,4.8161,4.3527,3.8717,0.0011974,11,11,4845,2012,562
-0.0811,-0.0356,-0.0453,-0.0158,0.0237,0.046,4.8072,4.4474,3.9335,0.0011952,12,11,4836,2012,567
-0.1773,-0.0559,-0.1559,-0.0343,0.0223,0.0423,4.8201,4.3343,3.8769,0.0011984,12,11,4849,2012,566
-0.1734,-0.0595,-0.0459,-0.0156,0.0231,0.0423,4.8091,4.4926,3.9035,0.0011957,13,10,4838,2012,558
-0.2091,-0.0587,-0.1235,-0.038,0.0267,0.0483,4.8141,4.3913,3.879,0.0011969,12,12,4843,2012,565
-0.053,-0.0127,-0.021,-0.0044,0.0278,0.0473,4.8181,4.3504,4.0122,0.0011979,12,11,4847,2012,578
-0.1273,-0.0389,-0.1445,-0.0496,0.0231,0.042,4.8181,4.2866,3.9635,0.0011979,12,12,4847,2012,554
-0.1631,-0.0449,-0.0853,-0.0287,0.0252,0.0482,4.8151,4.4726,3.8586,0.0011972,14,10,4844,2012,553
-0.1187,-0.0342,-0.116,-0.0214,0.0225,0.0401,4.8151,4.4877,3.8417,0.0011972,11,10,4844,2012,561
-0.0441,-0.0111,0.0309,0.0171,0.0222,0.0413,4.8131,4.6811,3.9117,0.0011967,11,10,4842,2012,584
-0.0262,-0.0199,0.0474,0.0036,0.0225,0.0402,4.8171,4.7365,3.9637,0.0011977,13,11,4846,2012,595
0.0103,0.0045,0.0059,0.007,0.0256,0.0475,4.8141,4.4825,3.9192,0.0011969,11,12,4843,2012,556
-0.106,-0.0312,0.0579,0.0189,0.024,0.0445,4.8131,4.6827,3.9793,0.0011967,13,11,4842,2012,585
-0.0655,-0.0279,-0.0325,-0.0101,0.0323,0.0555,4.8201,4.4473,3.9316,0.0011984,12,11,4849,2012,564
-0.1247,-0.0389,-0.1571,-0.0589,0.0272,0.0508,4.8082,4.598,3.8816,0.0011955,12,11,4837,2012,583
-0.0844,-0.0338,-0.0575,-0.0236,0.0224,0.0431,4.8171,4.5252,3.954,0.0011977,12,11,4846,2012,550
-0.117,-0.0354,-0.0495,-0.0079,0.0232,0.0436,4.8131,4.495,3.9357,0.0011967,13,11,4842,2012,586
-0.1561,-0.0609,-0.0731,-0.0342,0.0222,0.0419,4.8131,4.464,3.8672,0.0011967,11,10,4842,2012,581
-0.1402,-0.0516,-0.0949,-0.0405,0.0204,0.039,4.8201,4.4797,3.9438,0.0011984,12,13,4849,2012,596
-0.0738,-0.026,-0.017,-0.0118,0.0238,0.0444,4.8151,4.6528,3.9424,0.0011972,12,11,4844,2012,590
-0.1912,-0.0656,-0.1215,-0.0335,0.0196,0.0371,4.8121,4.2922,3.903,0.0011965,12,12,4841,2012,575
-0.0746,-0.0422,-0.0277,-0.0381,0.0226,0.0434,4.8181,4.6082,3.955,0.0011979,11,11,4847,2012,593
-0.1161,-0.0265,-0.104,-0.0314,0.0265,0.0496,4.8171,4.4819,3.833,0.0011977,11,11,4846,2012,570
-0.1338,-0.039,-0.0183,-0.0064,0.0241,0.0421,4.8191,4.4448,3.9368,0.0011982,11,11,4848,2012,576
-0.1607,-0.0687,-0.0701,-0.0416,0.017,0.0331,4.8171,4.4838,3.9063,0.0011977,12,11,4846,2012,569
-0.0625,-0.0249,-0.0992,-0.0502,0.0255,0.0494,4.8082,4.7123,3.894,0.0011955,13,10,4837,2012,560
-0.1822,-0.051,-0.0904,-0.0149,0.0258,0.0487,4.8201,4.2431,3.8759,0.0011984,12,12,4849,2012,572
-0.2053,-0.0618,-0.1802,-0.0557,0.0241,0.0453,4.8171,4.6193,3.8429,0.0011977,12,10,4846,2012,582
-0.1336,-0.0441,-0.0214,-0.0171,0.026,0.0503,4.8151,4.4111,3.9056,0.0011972,14,11,4844,2012,559
-0.0813,-0.0229,-0.1026,-0.0389,0.0198,0.0388,4.8131,4.5496,3.916,0.0011967,12,12,4842,2012,594
-0.1326,-0.045,-0.1112,-0.0471,0.0248,0.0477,4.8181,4.477,3.907,0.0011979,12,11,4847,2012,573
-0.0751,-0.0192,0.0018,0.0187,0.0253,0.047,4.8211,4.4271,4.0126,0.0011987,12,11,4850,2012,580
0.019,-0.0118,0.035,0.0013,0.0257,0.0485,4.8121,4.6607,3.9264,0.0011965,11,11,4841,2012,589
-0.0675,-0.014,-0.0609,-0.0101,0.0271,0.0499,4.8211,4.392,3.9038,0.0011987,11,10,4850,2012,574
-0.118,-0.0392,-0.1112,-0.0464,0.023,0.0449,4.8171,4.5315,3.9195,0.0011977,11,12,4846,2012,571
-0.1365,-0.0511,-0.1051,-0.048,0.0241,0.0468,4.8181,4.4622,3.9566,0.0011979,13,12,4847,2012,588
-0.108,-0.0247,-0.0435,-0.0033,0.0247,0.0451,4.8121,4.4557,3.9378,0.0011965,12,11,4841,2012,577
-0.0149,-0.0083,0.0357,-0.0077,0.026,0.0491,4.8131,4.8154,4.0075,0.0011967,14,12,4842,2012,568
-0.0801,-0.0263,0.0146,0.0009,0.0226,0.0439,4.8131,4.6141,3.8707,0.0011967,13,10,4842,2012,598
0.001,-0.0132,0.0437,-0.0141,0.0286,0.0552,4.8131,4.6763,3.912,0.0011967,14,11,4842,2012,563
-0.0807,-0.0166,-0.0618,-0.0117,0.0235,0.0429,4.8111,4.4359,3.8923,0.0011962,14,14,4840,2012,543
-0.1247,-0.0594,-0.0644,-0.0534,0.0231,0.045,4.8151,4.5561,3.9214,0.0011972,12,11,4844,2012,605
-0.1216,-0.0503,-0.0692,-0.0202,0.0225,0.0437,4.8141,4.4421,3.8704,0.0011969,11,11,4843,2012,579
-0.1907,-0.0602,-0.1085,-0.0414,0.0242,0.0476,4.8161,4.3799,3.8818,0.0011974,13,12,4845,2012,608
-0.1111,-0.0436,-0.1557,-0.055,0.0208,0.0402,4.8111,4.4309,3.908,0.0011962,11,10,4840,2012,592
-0.1201,-0.0549,-0.0877,-0.0357,0.0226,0.0414,4.8221,4.471,3.9274,0.0011989,13,11,4851,2012,557
-0.0739,-0.02,-0.0464,-0.013,0.0253,0.0473,4.8151,4.4466,3.936,0.0011972,13,11,4844,2012,604
-0.1869,-0.0665,-0.06,-0.017,0.023,0.044,4.8191,4.3463,3.9508,0.0011982,11,12,4848,2012,619
-0.1308,-0.0502,-0.0266,-0.0056,0.0271,0.0511,4.8201,4.3637,3.9579,0.0011984,14,10,4849,2012,597
-0.1375,-0.0594,-0.0629,-0.0368,0.021,0.0394,4.8151,4.434,3.9454,0.0011972,13,12,4844,2012,599
-0.0599,-0.0213,-0.0034,0.0018,0.0279,0.0481,4.8171,4.4754,4.0026,0.0011977,12,11,4846,2012,603
-0.1084,-0.0445,0.0042,-0.0013,0.0225,0.0429,4.8181,4.385,3.9812,0.0011979,11,13,4847,2012,618
-0.1716,-0.0567,-0.1392,-0.0452,0.0193,0.0376,4.8131,4.3323,3.8326,0.0011967,11,10,4842,2012,614
-0.1911,-0.0576,-0.0796,-0.0121,0.021,0.0404,4.8151,4.325,3.9131,0.0011972,12,11,4844,2012,601
-0.0322,-0.0194,-0.0142,-0.0183,0.0248,0.0462,4.8171,4.6481,3.9855,0.0011977,15,10,4846,2012,617
-0.0362,-0.027,0.0059,-0.0002,0.026,0.0488,4.8161,4.6156,4.0082,0.0011974,13,11,4845,2012,616
-0.0141,-0.017,0.0609,0.0066,0.0257,0.0484,4.8101,4.4996,3.9741,0.001196,12,11,4839,2012,602
-0.1695,-0.054,-0.1188,-0.036,0.023,0.0431,4.8141,4.4447,3.8893,0.0011969,11,11,4843,2012,606
-0.1252,-0.0471,-0.1163,-0.0526,0.0231,0.0451,4.8171,4.59,3.9,0.0011977,11,13,4846,2012,613
-0.039,-0.0317,-0.0629,-0.0452,0.0283,0.0557,4.8091,4.3923,3.93,0.0011957,12,12,4838,2012,615
0.0032,-0.0126,0.008,-0.0078,0.0244,0.046,4.8141,4.5814,3.9321,0.0011969,13,11,4843,2012,587
-0.1131,-0.019,-0.0872,-0.0019,0.0281,0.0488,4.8221,4.5191,3.961,0.0011989,12,12,4851,2012,591
-0.056,-0.0225,-0.0239,-0.0088,0.0259,0.0482,4.8161,4.4539,3.9016,0.0011974,13,12,4845,2012,623
-0.1407,-0.0643,-0.1247,-0.0429,0.0195,0.037,4.8111,4.4632,3.9038,0.0011962,13,12,4840,2012,621
-0.2043,-0.0628,-0.1212,-0.0333,0.0246,0.0475,4.8161,4.334,3.8534,0.0011974,11,11,4845,2012,620
