assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
-0.1035,-0.0091,-0.0046,-0.0056,0.6381,0.8715,16.4185,1.728,2.0874,0.0008761,4,4,76929,9371,404
-0.2428,-0.0144,-0.0955,-0.004,0.6151,0.8538,16.4185,1.6957,2.0673,0.0008761,3,4,76929,9371,455
-0.1038,-0.0019,0.0245,0.0016,0.6248,0.8276,16.4185,1.7499,2.1054,0.0008761,4,4,76929,9371,440
-0.1446,-0.0073,-0.2078,-0.012,0.6227,0.8309,16.4185,1.7407,2.0966,0.0008761,4,4,76929,9371,444
-0.1701,-0.0055,-0.1272,-0.0068,0.664,0.8581,16.4185,1.704,2.0786,0.0008761,4,4,76929,9371,428
-0.1452,-0.0075,-0.1001,-0.0016,0.6123,0.8321,16.4185,1.7245,2.0735,0.0008761,4,4,76929,9371,425
-0.0373,-0.0075,-0.1389,-0.0104,0.6428,0.8503,16.4185,1.7072,2.092,0.0008761,4,4,76929,9371,409
-0.1359,-0.0076,0.0493,0.0011,0.6354,0.8573,16.4185,1.7234,2.0984,0.0008761,4,4,76929,9371,420
-0.1937,-0.009,-0.0646,0.0003,0.608,0.7909,16.4185,1.717,2.0773,0.0008761,4,4,76929,9371,418
-0.2309,-0.0105,-0.0431,-0.0014,0.6485,0.8275,16.4185,1.7299,2.0549,0.0008761,4,4,76929,9371,411
-0.0451,-0.0036,-0.1307,-0.0044,0.6571,0.86,16.4185,1.6861,2.09,0.0008761,3,4,76929,9371,447
-0.232,-0.0112,-0.0491,-0.0049,0.6069,0.8433,16.4185,1.7338,2.1018,0.0008761,4,4,76929,9371,422
-0.1797,-0.0105,-0.0896,-0.006,0.6234,0.8576,16.4185,1.7265,2.0749,0.0008761,4,4,76929,9371,424
-0.0639,-0.0028,0.0255,0.0011,0.664,0.8646,16.4185,1.728,2.0951,0.0008761,3,4,76929,9371,449
-0.1525,-0.0101,0.0261,-0.003,0.6258,0.8604,16.4185,1.7068,2.0694,0.0008761,4,4,76929,9371,429
-0.0671,-0.0041,0.059,0.0062,0.6555,0.839,16.4185,1.7298,2.0978,0.0008761,4,4,76929,9371,421
-0.2171,-0.0137,-0.1157,-0.0125,0.6189,0.8177,16.4185,1.7437,2.0688,0.0008761,4,4,76929,9371,462
-0.0487,-0.0001,-0.0005,-0.0047,0.6351,0.8194,16.4185,1.7738,2.0776,0.0008761,4,4,76929,9371,413
-0.1303,-0.0092,-0.0957,-0.0051,0.618,0.8191,16.4185,1.7204,2.0738,0.0008761,4,4,76929,9371,432
-0.1576,-0.0082,-0.0474,-0.0018,0.6689,0.8495,16.4185,1.6745,2.0652,0.0008761,3,4,76929,9371,445
-0.0726,-0.0056,-0.2081,-0.0163,0.6321,0.8428,16.4185,1.7495,2.1345,0.0008761,4,4,76929,9371,426
-0.1097,-0.0047,-0.0281,-0.0015,0.6197,0.8494,16.4185,1.6751,2.0767,0.0008761,4,4,76929,9371,419
-0.1216,-0.0024,-0.0145,0.0018,0.6323,0.8107,16.4185,1.7244,2.0817,0.0008761,4,4,76929,9371,452
-0.2066,-0.0139,0.0753,0.0047,0.5927,0.8341,16.4185,1.7266,2.0702,0.0008761,4,4,76929,9371,427
-0.2334,-0.012,0.046,-0.0054,0.6052,0.8282,16.4185,1.7334,2.0687,0.0008761,4,4,76929,9371,433
0.0087,0.0033,-0.0087,0.0048,0.5863,0.8074,16.4185,1.711,2.0867,0.0008761,4,4,76929,9371,403
-0.0904,-0.0093,0.0257,0.0039,0.5774,0.8133,16.4185,1.7091,2.0886,0.0008761,4,4,76929,9371,415
-0.1432,-0.0074,0.1088,0.0012,0.6519,0.855,16.4185,1.7419,2.0813,0.0008761,4,4,76929,9371,438
-0.1805,-0.0081,0.1142,-0.0018,0.6192,0.8406,16.4185,1.7414,2.0653,0.0008761,4,4,76929,9371,434
-0.1072,-0.0038,-0.0461,-0.0013,0.5868,0.8228,16.4185,1.8199,2.0916,0.0008761,5,4,76929,9371,436
-0.0687,-0.0009,0.032,-0.0024,0.5989,0.843,16.4185,1.7561,2.0704,0.0008761,4,4,76929,9371,435
0.0391,0.0051,-0.1196,-0.0079,0.6081,0.8536,16.4185,1.7445,2.1068,0.0008761,4,4,76929,9371,454
-0.129,-0.0052,-0.1216,-0.0107,0.6093,0.8536,16.4185,1.6938,2.0941,0.0008761,4,4,76929,9371,451
-0.0848,-0.0033,-0.1032,-0.0036,0.6367,0.8449,16.4185,1.7311,2.082,0.0008761,4,4,76929,9371,439
-0.1373,-0.006,0.1091,-0.0008,0.6383,0.8342,16.4185,1.7397,2.0785,0.0008761,4,4,76929,9371,446
-0.071,-0.0019,-0.0241,-0.0042,0.6339,0.8386,16.4185,1.7603,2.079,0.0008761,4,4,76929,9371,456
-0.063,-0.006,-0.0383,0.0008,0.5943,0.8202,16.4185,1.711,2.0835,0.0008761,4,4,76929,9371,423
-0.0274,-0.0024,0.0086,0.0057,0.6143,0.8421,16.4185,1.7288,2.0849,0.0008761,4,4,76929,9371,443
-0.136,-0.0051,-0.0751,-0.0016,0.6157,0.8637,16.4185,1.7468,2.0866,0.0008761,4,4,76929,9371,437
-0.2209,-0.0052,-0.0298,-0.002,0.5845,0.7992,16.4185,1.7441,2.0603,0.0008761,4,4,76929,9371,458
-0.1,-0.0055,0.0602,0.0009,0.651,0.837,16.4185,1.7148,2.0872,0.0008761,4,4,76929,9371,441
-0.0381,-0.0033,0.0351,0.0002,0.6248,0.8352,16.4185,1.7149,2.097,0.0008761,4,4,76929,9371,450
-0.1359,-0.0104,-0.036,-0.0028,0.6457,0.8539,16.4185,1.6937,2.106,0.0008761,3,4,76929,9371,461
-0.1388,-0.0056,-0.1966,-0.0062,0.6905,0.8717,16.4185,1.7014,2.0721,0.0008761,3,4,76929,9371,460
-0.1535,-0.0107,-0.0672,-0.0054,0.6339,0.8536,16.4185,1.6893,2.1094,0.0008761,3,4,76929,9371,483
-0.1514,-0.0058,-0.0418,-0.0026,0.5867,0.8422,16.4185,1.7149,2.06,0.0008761,4,4,76929,9371,464
-0.1365,-0.0088,-0.0252,-0.006,0.5997,0.83,16.4185,1.7466,2.0931,0.0008761,4,4,76929,9371,476
-0.1063,-0.0047,0.0417,0.0015,0.6403,0.8298,16.4185,1.7138,2.0821,0.0008761,4,4,76929,9371,473
-0.2389,-0.013,-0.1792,-0.0088,0.6851,0.8722,16.4185,1.6819,2.0702,0.0008761,3,4,76929,9371,503
-0.1173,-0.0025,-0.0019,-0.0023,0.6527,0.8638,16.4185,1.6978,2.0654,0.0008761,4,4,76929,9371,459
-0.1599,-0.0072,0.0798,0.0069,0.6346,0.8474,16.4185,1.7625,2.0783,0.0008761,4,4,76929,9371,471
-0.1155,-0.0034,-0.1138,-0.0074,0.6517,0.8675,16.4185,1.643,2.0681,0.0008761,3,4,76929,9371,453
-0.148,-0.0058,-0.0745,-0.0058,0.6572,0.8579,16.4185,1.7286,2.097,0.0008761,4,4,76929,9371,495
-0.1272,-0.0056,0.0375,0.0022,0.6675,0.8635,16.4185,1.7129,2.0938,0.0008761,3,4,76929,9371,481
-0.0292,-0.0052,0.0549,0.005,0.6352,0.8474,16.4185,1.6794,2.1073,0.0008761,4,4,76929,9371,469
-0.0802,-0.0077,-0.1111,-0.0095,0.6161,0.8347,16.4185,1.711,2.1015,0.0008761,4,4,76929,9371,465
-0.053,-0.0004,-0.122,-0.0018,0.6275,0.8368,16.4185,1.6774,2.113,0.0008761,4,4,76929,9371,470
-0.1417,-0.0059,-0.0388,-0.0057,0.6502,0.8707,16.4185,1.7301,2.0701,0.0008761,4,4,76929,9371,480
-0.0845,-0.0067,-0.0147,-0.0006,0.608,0.8026,16.4185,1.7102,2.0926,0.0008761,4,4,76929,9371,474
-0.18,-0.005,-0.0731,-0.0062,0.5783,0.8413,16.4185,1.7253,2.0522,0.0008761,4,4,76929,9371,467
-0.2235,-0.0092,-0.1645,-0.0063,0.6355,0.835,16.4185,1.6821,2.0757,0.0008761,4,4,76929,9371,472
-0.1047,-0.0051,-0.0707,-0.0069,0.6238,0.847,16.4185,1.7329,2.0892,0.0008761,4,4,76929,9371,463
-0.0902,-0.007,0.0013,0.0008,0.6116,0.8474,16.4185,1.7375,2.0936,0.0008761,5,4,76929,9371,496
-0.0958,-0.0066,-0.0762,-0.0043,0.616,0.8571,16.4185,1.7067,2.0866,0.0008761,4,4,76929,9371,479
-0.1243,-0.0038,0.0868,0.0075,0.6455,0.8543,16.4185,1.7523,2.0941,0.0008761,4,4,76929,9371,478
-0.2699,-0.0129,-0.0332,0.0006,0.6541,0.8377,16.4185,1.6731,2.0676,0.0008761,4,4,76929,9371,488
-0.1514,-0.0087,-0.0008,-0.0039,0.6139,0.8354,16.4185,1.7108,2.0797,0.0008761,4,4,76929,9371,486
-0.2225,-0.0113,0.0689,0.0027,0.6006,0.8279,16.4185,1.7257,2.0684,0.0008761,4,4,76929,9371,493
-0.0775,-0.0069,0.0317,-0.0028,0.5899,0.8394,16.4185,1.7398,2.1016,0.0008761,4,4,76929,9371,490
-0.0908,-0.0029,-0.0109,-0.0063,0.6371,0.8729,16.4185,1.7558,2.0995,0.0008761,4,4,76929,9371,487
-0.1378,-0.0124,0.0165,0.0002,0.6041,0.8283,16.4185,1.7078,2.0709,0.0008761,4,4,76929,9371,466
-0.1341,-0.0042,-0.073,-0.003,0.5679,0.7913,16.4185,1.7152,2.0764,0.0008761,4,4,76929,9371,468
-0.1578,-0.0082,0.0506,0.0042,0.6325,0.8445,16.4185,1.7427,2.0718,0.0008761,4,4,76929,9371,477
-0.0927,-0.0033,-0.0066,0.0014,0.6385,0.866,16.4185,1.7632,2.1023,0.0008761,5,4,76929,9371,500
-0.1334,-0.0062,0.0031,0.0002,0.598,0.8091,16.4185,1.6844,2.0816,0.0008761,4,4,76929,9371,482
-0.1382,-0.0067,-0.0152,0.001,0.6259,0.8138,16.4185,1.7587,2.1211,0.0008761,4,4,76929,9371,501
-0.1114,-0.0013,0.0399,0.0044,0.5865,0.7915,16.4185,1.7392,2.0712,0.0008761,5,4,76929,9371,484
-0.0498,-0.0042,0.0153,0.0009,0.6068,0.818,16.4185,1.7214,2.1047,0.0008761,3,4,76929,9371,502
-0.139,-0.0085,0.0507,0.0003,0.5699,0.7794,16.4185,1.7277,2.0776,0.0008761,5,4,76929,9371,475
-0.1382,-0.0038,0.0056,-0.0009,0.6232,0.8657,16.4185,1.7205,2.0736,0.0008761,4,4,76929,9371,499
-0.1055,-0.0009,0.0668,-0.0016,0.6012,0.8507,16.4185,1.7611,2.0651,0.0008761,4,4,76929,9371,489
-0.0561,-0.0057,-0.0459,-0.0019,0.6243,0.7823,16.4185,1.7068,2.1071,0.0008761,4,4,76929,9371,485
-0.2068,-0.0125,-0.0898,-0.0066,0.6385,0.8416,16.4185,1.6884,2.0697,0.0008761,4,4,76929,9371,491
-0.1314,-0.0072,-0.0138,-0.0,0.6115,0.8173,16.4185,1.7331,2.0683,0.0008761,4,4,76929,9371,494
-0.1214,-0.0059,-0.1034,-0.0043,0.6075,0.7992,16.4185,1.7152,2.0876,0.0008761,4,4,76929,9371,505
-0.1573,-0.0092,-0.0237,-0.0053,0.6081,0.8576,16.4185,1.7276,2.0701,0.0008761,4,4,76929,9371,506
-0.0042,0.0011,0.0356,-0.0007,0.6219,0.8302,16.4185,1.7009,2.1017,0.0008761,4,4,76929,9371,492
-0.0857,-0.0019,0.0595,0.0026,0.6282,0.8316,16.4185,1.7338,2.0895,0.0008761,4,4,76929,9371,498
0.014,0.0017,0.0443,0.003,0.6307,0.8182,16.4185,1.7142,2.0956,0.0008761,4,4,76929,9371,497
-0.1087,-0.0058,-0.0388,-0.0047,0.6224,0.8577,16.4185,1.6698,2.0637,0.0008761,3,4,76929,9371,504
-0.1063,-0.0028,-0.0231,0.0018,0.6038,0.8081,16.4185,1.6943,2.0732,0.0008761,4,4,76929,9371,507
-0.1935,-0.0103,-0.0129,-0.0047,0.6376,0.8625,16.4185,1.707,2.0544,0.0008761,3,4,76929,9371,508
-0.1277,-0.0063,-0.094,-0.0044,0.637,0.8336,16.4185,1.7064,2.0879,0.0008761,3,4,76929,9371,509
-0.14,-0.0035,-0.0427,-0.0036,0.5701,0.7846,16.4185,1.7755,2.0741,0.0008761,4,4,76929,9371,510
-0.169,-0.0095,-0.0792,-0.0026,0.6516,0.8484,16.4185,1.7173,2.1009,0.0008761,4,4,76929,9371,511
-0.0657,-0.0016,-0.0852,-0.0092,0.6291,0.8584,16.4185,1.7229,2.0779,0.0008761,4,4,76929,9371,512
-0.1321,-0.0063,0.0939,0.0053,0.6393,0.8217,16.4185,1.7146,2.0649,0.0008761,3,4,76929,9371,513
-0.0825,-0.0028,-0.0893,-0.004,0.6382,0.8483,16.4185,1.7612,2.098,0.0008761,4,4,76929,9371,526
-0.2696,-0.0147,-0.1467,-0.0015,0.6291,0.85,16.4185,1.7113,2.0727,0.0008761,4,4,76929,9371,516
-0.0186,-0.0025,0.037,-0.0009,0.6311,0.8524,16.4185,1.7393,2.1126,0.0008761,4,4,76929,9371,514
-0.2413,-0.0104,-0.16,-0.0085,0.6921,0.8552,16.4185,1.6691,2.0724,0.0008761,3,4,76929,9371,519
-0.2025,-0.0089,-0.1166,-0.0026,0.6258,0.8468,16.4185,1.7028,2.0743,0.0008761,3,4,76929,9371,518
-0.0688,-0.0023,-0.079,-0.0028,0.6166,0.8133,16.4185,1.7242,2.0839,0.0008761,4,4,76929,9371,515
-0.0962,-0.0041,-0.0586,-0.0031,0.6374,0.8554,16.4185,1.7455,2.0864,0.0008761,4,4,76929,9371,520
-0.0568,-0.0021,0.0019,0.0006,0.6208,0.8217,16.4185,1.7083,2.1058,0.0008761,4,4,76929,9371,524
-0.1003,-0.0035,0.0009,0.0012,0.6131,0.8587,16.4185,1.6972,2.0751,0.0008761,3,4,76929,9371,517
-0.053,-0.0007,0.0613,-0.0001,0.636,0.8419,16.4185,1.7417,2.0967,0.0008761,4,4,76929,9371,521
-0.1453,-0.0086,-0.1012,-0.0062,0.6124,0.8434,16.4185,1.7414,2.1007,0.0008761,4,4,76929,9371,528
-0.0518,-0.0049,-0.0008,-0.0007,0.628,0.8464,16.4185,1.7163,2.0909,0.0008761,4,4,76929,9371,522
-0.0517,-0.0067,0.0759,0.0047,0.6394,0.8223,16.4185,1.7179,2.1135,0.0008761,4,4,76929,9371,525
-0.0515,-0.0034,-0.0204,0.0003,0.6253,0.8358,16.4185,1.7146,2.0938,0.0008761,4,4,76929,9371,529
-0.1115,-0.0056,-0.0284,-0.001,0.6363,0.8585,16.4185,1.7389,2.0841,0.0008761,4,4,76929,9371,523
-0.1537,-0.0038,0.0084,-0.0001,0.6004,0.7913,16.4185,1.6931,2.0661,0.0008761,4,4,76929,9371,550
-0.1662,-0.0126,0.0014,-0.0001,0.6284,0.821,16.4185,1.695,2.1002,0.0008761,3,4,76929,9371,535
-0.1601,-0.0034,0.0328,0.0017,0.6328,0.8361,16.4185,1.7478,2.091,0.0008761,4,4,76929,9371,547
-0.1132,-0.0072,-0.1004,-0.0046,0.5955,0.8496,16.4185,1.6796,2.0848,0.0008761,3,4,76929,9371,533
-0.1581,-0.0059,-0.0171,0.0005,0.6445,0.8684,16.4185,1.7093,2.0833,0.0008761,3,4,76929,9371,532
-0.1258,-0.0081,0.0199,-0.0005,0.5846,0.7893,16.4185,1.7051,2.0919,0.0008761,4,4,76929,9371,531
-0.1377,-0.0102,-0.0388,-0.0042,0.6069,0.8278,16.4185,1.7132,2.095,0.0008761,4,4,76929,9371,534
-0.16,-0.012,0.0321,-0.0027,0.5881,0.8108,16.4185,1.688,2.0663,0.0008761,3,4,76929,9371,527
-0.0869,-0.0056,-0.1291,-0.006,0.6343,0.8564,16.4185,1.7139,2.1047,0.0008761,4,4,76929,9371,546
-0.101,-0.0058,0.0032,0.0025,0.6184,0.8647,16.4185,1.6656,2.0736,0.0008761,3,4,76929,9371,544
-0.0654,-0.0052,-0.0301,-0.0007,0.6479,0.8332,16.4185,1.7081,2.0801,0.0008761,4,4,76929,9371,540
-0.0396,-0.005,0.0631,0.0099,0.6211,0.8221,16.4185,1.7412,2.1359,0.0008761,4,4,76929,9371,536
-0.0964,-0.0034,0.0524,0.0027,0.6285,0.8608,16.4185,1.7461,2.0877,0.0008761,3,4,76929,9371,539
-0.2113,-0.0151,-0.1127,-0.0047,0.6317,0.8647,16.4185,1.692,2.0743,0.0008761,3,4,76929,9371,542
-0.2038,-0.0059,-0.0798,-0.0057,0.6414,0.8382,16.4185,1.7112,2.0489,0.0008761,4,4,76929,9371,537
-0.1923,-0.0082,-0.0274,-0.0033,0.6098,0.827,16.4185,1.7263,2.0637,0.0008761,5,4,76929,9371,551
-0.0698,-0.0052,-0.0999,-0.0022,0.6276,0.8604,16.4185,1.7084,2.0749,0.0008761,4,4,76929,9371,543
-0.114,-0.0076,-0.0785,-0.0078,0.6303,0.8561,16.4185,1.6989,2.0911,0.0008761,3,4,76929,9371,571
-0.2308,-0.0161,-0.1206,-0.0077,0.6389,0.8243,16.4185,1.6889,2.0952,0.0008761,3,4,76929,9371,581
-0.2207,-0.0139,-0.1133,-0.011,0.5964,0.8359,16.4185,1.7204,2.0816,0.0008761,4,4,76929,9371,557
-0.1416,-0.0098,-0.0338,-0.0025,0.6494,0.8267,16.4185,1.6958,2.1019,0.0008761,4,4,76929,9371,578
-0.1493,-0.0062,-0.0721,-0.0006,0.6422,0.8312,16.4185,1.7161,2.0732,0.0008761,4,4,76929,9371,554
-0.1785,-0.0088,-0.1619,-0.0074,0.6246,0.8468,16.4185,1.7283,2.0856,0.0008761,4,4,76929,9371,564
-0.0276,-0.0044,0.0047,0.002,0.5803,0.8335,16.4185,1.736,2.0936,0.0008761,4,4,76929,9371,567
-0.1287,-0.0056,-0.0972,-0.006,0.6571,0.8686,16.4185,1.7296,2.0797,0.0008761,4,4,76929,9371,549
-0.121,-0.0059,-0.0314,-0.0045,0.6335,0.8446,16.4185,1.7217,2.0941,0.0008761,4,4,76929,9371,563
-0.1541,-0.005,-0.0739,-0.0059,0.5877,0.8359,16.4185,1.7551,2.0757,0.0008761,4,4,76929,9371,561
-0.1373,-0.0065,0.0545,-0.001,0.5906,0.7969,16.4185,1.7016,2.0867,0.0008761,4,4,76929,9371,530
-0.0555,-0.0075,-0.1019,-0.0041,0.6415,0.8659,16.4185,1.7033,2.1135,0.0008761,4,4,76929,9371,556
-0.1257,-0.0051,-0.1151,-0.0075,0.6299,0.8217,16.4185,1.7296,2.0933,0.0008761,4,4,76929,9371,538
-0.0858,-0.0061,-0.0452,0.001,0.6528,0.8568,16.4185,1.6941,2.069,0.0008761,4,4,76929,9371,555
-0.0787,-0.0034,-0.0287,-0.0021,0.6227,0.8334,16.4185,1.7319,2.0848,0.0008761,4,4,76929,9371,572
-0.0868,-0.0097,-0.1541,-0.0105,0.6479,0.8698,16.4185,1.7007,2.1339,0.0008761,3,4,76929,9371,573
-0.1324,-0.0084,-0.122,-0.0052,0.6266,0.8669,16.4185,1.7012,2.0781,0.0008761,3,4,76929,9371,569
-0.0302,-0.0044,-0.1176,-0.0073,0.6611,0.8526,16.4185,1.6207,2.1127,0.0008761,3,4,76929,9371,553
-0.2373,-0.0082,-0.0838,-0.0002,0.6238,0.8446,16.4185,1.7329,2.0567,0.0008761,4,4,76929,9371,570
-0.1096,-0.0059,0.0325,0.0017,0.6644,0.8461,16.4185,1.7075,2.0883,0.0008761,4,4,76929,9371,562
-0.0495,-0.0044,-0.0594,-0.0065,0.5792,0.8194,16.4185,1.6962,2.1096,0.0008761,4,4,76929,9371,568
0.0206,-0.0003,0.0052,-0.0015,0.6222,0.8573,16.4185,1.7224,2.0916,0.0008761,4,4,76929,9371,548
-0.0825,-0.0082,-0.0061,-0.0031,0.6542,0.851,16.4185,1.7165,2.1092,0.0008761,4,4,76929,9371,575
-0.0767,-0.0055,-0.0269,0.0037,0.6166,0.8575,16.4185,1.7383,2.1042,0.0008761,4,4,76929,9371,574
-0.179,-0.012,0.045,-0.0004,0.6135,0.8702,16.4185,1.704,2.0793,0.0008761,3,4,76929,9371,558
-0.0338,-0.0008,-0.1421,-0.0062,0.6066,0.8656,16.4185,1.7193,2.0866,0.0008761,4,4,76929,9371,545
-0.0305,0.0029,-0.0166,-0.0015,0.6048,0.8595,16.4185,1.7828,2.0865,0.0008761,5,4,76929,9371,560
-0.0734,-0.0064,-0.0653,-0.0071,0.5895,0.8288,16.4185,1.7417,2.1235,0.0008761,4,4,76929,9371,565
-0.1412,-0.0026,0.0827,-0.0053,0.574,0.8258,16.4185,1.7486,2.0573,0.0008761,4,4,76929,9371,541
-0.0961,-0.0069,-0.0354,-0.0054,0.6037,0.8379,16.4185,1.692,2.097,0.0008761,3,4,76929,9371,566
-0.1088,-0.0065,0.0003,0.0001,0.6305,0.8305,16.4185,1.7326,2.0737,0.0008761,4,4,76929,9371,552
-0.0277,-0.0004,0.0404,0.0032,0.6458,0.8547,16.4185,1.7422,2.0881,0.0008761,4,4,76929,9371,559
0.0057,0.0036,-0.14,-0.0067,0.6211,0.8317,16.4185,1.6995,2.0956,0.0008761,4,4,76929,9371,576
-0.1202,-0.004,0.0116,0.0022,0.5935,0.8396,16.4185,1.7167,2.0755,0.0008761,4,4,76929,9371,577
-0.2044,-0.0092,-0.0729,-0.003,0.6544,0.852,16.4185,1.695,2.0644,0.0008761,3,4,76929,9371,579
-0.1714,-0.007,-0.0614,-0.0057,0.6674,0.8887,16.4185,1.7093,2.0835,0.0008761,4,4,76929,9371,580
-0.183,-0.0064,-0.0012,0.001,0.5953,0.8247,16.4185,1.6897,2.0715,0.0008761,3,4,76929,9371,589
-0.1621,-0.0078,-0.1212,-0.002,0.6513,0.8558,16.4185,1.7232,2.0704,0.0008761,4,4,76929,9371,584
-0.184,-0.0067,-0.072,-0.0056,0.6345,0.8646,16.4185,1.7479,2.0525,0.0008761,4,4,76929,9371,587
-0.1719,-0.0115,0.0436,0.0018,0.6061,0.8219,16.4185,1.7221,2.1147,0.0008761,4,4,76929,9371,588
-0.114,-0.006,-0.212,-0.0153,0.6498,0.8736,16.4185,1.6848,2.0995,0.0008761,3,4,76929,9371,582
-0.1186,-0.0103,0.0575,-0.0015,0.617,0.7981,16.4185,1.6913,2.0922,0.0008761,3,4,76929,9371,583
-0.0977,-0.0089,-0.114,-0.0044,0.6485,0.8412,16.4185,1.7047,2.1035,0.0008761,4,4,76929,9371,585
-0.1079,-0.0019,-0.0695,-0.0033,0.6375,0.8416,16.4185,1.7602,2.0876,0.0008761,4,4,76929,9371,586
-0.1137,-0.0095,-0.0449,-0.0009,0.6601,0.8367,16.4185,1.703,2.1021,0.0008761,3,4,76929,9371,592
-0.1257,-0.0112,-0.0293,-0.0054,0.6257,0.8712,16.4185,1.676,2.0753,0.0008761,4,4,76929,9371,593
-0.1515,-0.0066,-0.0935,0.0005,0.6138,0.8535,16.4185,1.7241,2.0721,0.0008761,3,4,76929,9371,591
-0.2234,-0.0136,-0.1724,-0.0112,0.6347,0.8595,16.4185,1.7041,2.0799,0.0008761,3,4,76929,9371,623
-0.0409,-0.002,0.0048,-0.0026,0.6273,0.8366,16.4185,1.7373,2.0971,0.0008761,4,4,76929,9371,599
-0.2449,-0.0151,0.0529,0.0035,0.6,0.8031,16.4185,1.7325,2.087,0.0008761,4,4,76929,9371,598
-0.1347,-0.0012,-0.0585,-0.0058,0.6175,0.8333,16.4185,1.748,2.0698,0.0008761,4,4,76929,9371,619
-0.0536,-0.0055,0.0324,-0.001,0.6133,0.8012,16.4185,1.7056,2.1252,0.0008761,4,4,76929,9371,628
-0.0571,-0.0049,0.0776,0.0013,0.5997,0.8236,16.4185,1.7723,2.0893,0.0008761,4,4,76929,9371,590
-0.1705,-0.0063,-0.0614,0.0002,0.6636,0.8551,16.4185,1.7436,2.0567,0.0008761,4,4,76929,9371,620
-0.1352,-0.0071,-0.0573,-0.0037,0.6157,0.8362,16.4185,1.7584,2.0966,0.0008761,4,4,76929,9371,608
-0.1203,-0.0085,-0.0542,-0.0048,0.6426,0.8516,16.4185,1.7103,2.0809,0.0008761,3,4,76929,9371,612
-0.0933,-0.0013,0.0265,-0.0021,0.6483,0.8857,16.4185,1.7133,2.1081,0.0008761,3,4,76929,9371,605
-0.1358,-0.0051,-0.0306,-0.0035,0.6367,0.8526,16.4185,1.7561,2.0784,0.0008761,4,4,76929,9371,607
-0.0886,-0.0071,-0.0526,-0.0011,0.603,0.8178,16.4185,1.6986,2.0877,0.0008761,3,4,76929,9371,595
-0.0916,-0.0025,0.0424,0.0033,0.6463,0.8626,16.4185,1.7146,2.1064,0.0008761,4,4,76929,9371,632
-0.0479,-0.0021,-0.041,-0.0018,0.6341,0.8532,16.4185,1.7604,2.0971,0.0008761,5,4,76929,9371,602
-0.1934,-0.0085,0.0576,0.0013,0.6003,0.8134,16.4185,1.7109,2.0914,0.0008761,4,4,76929,9371,604
-0.0692,-0.0076,-0.0567,-0.0013,0.6458,0.8209,16.4185,1.7133,2.1085,0.0008761,4,4,76929,9371,611
-0.0601,-0.0007,-0.0547,-0.0036,0.6044,0.8357,16.4185,1.7004,2.0795,0.0008761,4,4,76929,9371,606
-0.1009,-0.0028,-0.0997,-0.0029,0.617,0.8257,16.4185,1.7268,2.0744,0.0008761,4,4,76929,9371,594
-0.1394,-0.0093,-0.1157,-0.0094,0.6369,0.8717,16.4185,1.7096,2.0857,0.0008761,4,4,76929,9371,601
-0.0448,-0.0062,-0.1263,-0.0038,0.6666,0.8381,16.4185,1.7077,2.1393,0.0008761,4,4,76929,9371,626
-0.0943,-0.0051,-0.1011,-0.0013,0.602,0.8273,16.4185,1.7055,2.082,0.0008761,4,4,76929,9371,616
-0.1533,-0.0096,-0.0639,-0.0061,0.6018,0.8587,16.4185,1.7149,2.0862,0.0008761,4,4,76929,9371,614
0.0305,-0.0022,0.0074,-0.0031,0.6339,0.8274,16.4185,1.7354,2.1177,0.0008761,4,4,76929,9371,597
-0.0882,-0.0052,0.0254,0.0008,0.6122,0.8331,16.4185,1.7076,2.0775,0.0008761,4,4,76929,9371,600
-0.0776,-0.0011,-0.0363,0.0016,0.6429,0.8489,16.4185,1.7391,2.0792,0.0008761,4,4,76929,9371,615
-0.0616,-0.0033,0.0353,-0.0082,0.6287,0.8581,16.4185,1.7239,2.0818,0.0008761,4,4,76929,9371,613
-0.0797,-0.0018,-0.1158,-0.007,0.6369,0.885,16.4185,1.7216,2.0849,0.0008761,4,4,76929,9371,618
-0.113,-0.0068,-0.017,-0.0008,0.5997,0.847,16.4185,1.7315,2.0859,0.0008761,4,4,76929,9371,603
-0.0977,-0.0021,-0.1386,-0.0061,0.6433,0.841,16.4185,1.7162,2.0921,0.0008761,4,4,76929,9371,625
-0.1069,-0.002,-0.0497,-0.0004,0.6137,0.836,16.4185,1.6919,2.0794,0.0008761,4,4,76929,9371,617
-0.0723,-0.0016,0.0021,0.0027,0.6267,0.8314,16.4185,1.7005,2.0767,0.0008761,4,4,76929,9371,596
-0.0886,-0.0029,-0.0657,-0.0008,0.6546,0.8563,16.4185,1.7293,2.0879,0.0008761,4,4,76929,9371,609
-0.0798,-0.0007,0.044,0.0008,0.63,0.8482,16.4185,1.7253,2.0821,0.0008761,4,4,76929,9371,629
-0.1613,-0.0077,-0.0484,-0.0041,0.6602,0.8697,16.4185,1.7108,2.09,0.0008761,4,4,76929,9371,633
-0.0546,-0.0043,0.045,0.001,0.6,0.8487,16.4185,1.7418,2.101,0.0008761,4,4,76929,9371,622
